Datetime,Unix Timestamp,Text
9:12 AM - 5 Nov 2013,1383671551,#bus58: deviates from via Bern to via Primaticcio/Anemones (accident). #ATM #Milano
8:15 AM - 5 Nov 2013,1383668131,#tram3: resumes the regular route with no hiccups after turning for parked cars without authorisation. #ATM #Milano
8:12 AM - 5 Nov 2013,1383667971,#tram3 > Cathedral: deviates from Abbiategrasso square to piazza XXIV Maggio (irregular parked cars). The bus is not covered. #ATM #Milano
7:29 AM - 5 Nov 2013,1383665346,#tram14 #tram19: slowdowns (technical problem now solved). #ATM #Milano
6:46 AM - 5 Nov 2013,1383662781,@Aupl photo is not necessary but only on proof of identity. You can find all the info here: http://bit.ly/WuQ96A.
6:24 AM - 5 Nov 2013,1383661471,@filosippos1 here you will find tram routes in deviation and of the buses: http://bit.ly/1fgIPkg.
6:19 AM - 5 Nov 2013,1383661140,@xlthlx you can submit your report in this form: http://bit.ly/WWEdnV. Good afternoon.
6:00 AM - 5 Nov 2013,1383660049,@psytascarla good morning the replacement bus service stops at viale Regina Margherita. You can ask the assistants to customers.
2:21 AM - 5 Nov 2013,1383646898,6-7/11: #bus902 change the location in San Donato Milanese (road works via Maddox) http://bit.ly/1dJZqNd. #ATM #Milano
2:01 AM - 5 Nov 2013,1383645676,#tram5 > nettle: deviates from piazza duca d'Aosta in viale Tunisia (irregular parked cars). Alternatively use #tram1 #bus60. #ATM
1:24 AM - 5 Nov 2013,1383643473,#tram5 > nettle: ends in vle Zara/brands. #tram5 > or. the major: ends in vle Lunigiana (irregular parked cars). The bus comes.
12:30 AM - 5 Nov 2013,1383640227,#tram9 > Porta Genova: deviates from p.za V Giornate in via Ripamonti\Bligny (roadworks). Bus from p.za V Giornate a Ripamonti\Bligny.
12:13 AM - 5 Nov 2013,1383639215,#M2 > Cologno-Gessate: circulation resumes normally after any delays. #ATM #Milano
12:09 AM - 5 Nov 2013,1383638958,@giannuzzi for a technical glitch in the station of Romulus there are some delays on the line. We're adjourned.
12:07 AM - 5 Nov 2013,1383638875,#M2: slowdowns > Cologno-Gessate (technical glitch in the station of Romulus). #ATM #Milano
11:19 PM - 4 Nov 2013,1383635988,#bus86: slowdowns (heavy traffic in the area of Padua/Adriano). #ATM #Milano
10:00 PM - 4 Nov 2013,1383631244,Good morning till 20 we keep you informed with the Tweets on mobility. Please email us to be updated in real time.
11:00 AM - 4 Nov 2013,1383591606,#Eicma bike: tickets and #ATM services to reach the exhibition centre in Rho from 5 to 10/11 http://bit.ly/1bSATTX. See you tomorrow.
9:02 AM - 4 Nov 2013,1383584555,#bus121 > San Donato M3: deviates from piazza Tiber in via Martiri di Cefalonia (collision between private vehicles). #ATM #Milano
8:29 AM - 4 Nov 2013,1383582578,@MonicaCerri there was a technical glitch in a car now resolved, we confirm that trains on the line are moving normally.
5:56 AM - 4 Nov 2013,1383573397,#bus95: delays (traffic). #ATM #Milano
5:54 AM - 4 Nov 2013,1383573270,@AforAllive to get more info please write to form at the link below details: http://bit.ly/WWEdnV.
4:42 AM - 4 Nov 2013,1383568956,@yeahhyu Hi you can check timetables by selecting the line on GiroMilano the stop nearby and then download the timetable in PDF.
3:44 AM - 4 Nov 2013,1383565465,@PieConte the card is issued immediately in all ATM points. You can find more info here: http://bit.ly/1aFqMQo.
1:51 AM - 4 Nov 2013,1383558675,#bus40 #bus70: resume normal path after turning for parked cars without authorisation. #ATM #Milano
1:31 AM - 4 Nov 2013,1383557465,@ScarlettSpeaker good morning follow us and we'll provide you with assistance. Alternatively you can write to http://bit.ly/WWEdnV.
1:29 AM - 4 Nov 2013,1383557386,#bus40 > Bonola #bus70 > Biancamano: do not pass in the District of Bruzzano (irregular parked cars). #ATM #Milano
1:23 AM - 4 Nov 2013,1383556985,@mfungirl in case of student profile that must be renewed every year at the beginning of the school year. Info on http://bit.ly/Hwhb6U.
1:21 AM - 4 Nov 2013,1383556898,@whoamavi you need to renew your student profile every start of the school year. Find the details here: http://bit.ly/Hwhb6U.
1:20 AM - 4 Nov 2013,1383556834,@ilaria_santi here you can see the shops to find the nearest in the area: http://bit.ly/19t7TTO. Have a nice day.
1:19 AM - 4 Nov 2013,1383556779,@roxanne_soria we suggest that you ask you write to http://bit.ly/WWEdnV specifying all the details in order to make a check. Thank you.
12:44 AM - 4 Nov 2013,1383554679,#bus43 > Greek #bus81 > Marelli: resume regular route after turning for incident between private vehicles. #ATM #Milano
12:24 AM - 4 Nov 2013,1383553442,#tram5: is broken between Viale Zara\Marche and vle Lunigiana (irregular parked cars). Bus connection in one way. #ATM #Milano
12:20 AM - 4 Nov 2013,1383553242,#bus82: slowdowns (public transportation Melchiorre Gioia). #ATM #Milano
12:19 AM - 4 Nov 2013,1383553191,@ruocx line has slowdowns due to an accident between third parties. If you tell us where you are we can verify and update you.
11:58 PM - 3 Nov 2013,1383551908,#bus86: slowdowns (public transportation via Adriano). #ATM #Milano
11:51 PM - 3 Nov 2013,1383551465,@SorellaBaderla good morning line has slowed because of an incident between third parties.
11:07 PM - 3 Nov 2013,1383548856,#bus43 > Greek #bus81 > Marelli: deviate between via Galvani and via Tonale (incident between private vehicles). #ATM #Milano
10:02 PM - 3 Nov 2013,1383544927,Happy Monday from #ATM follow us till 20 Informs to be updated in real time on mobility.
